sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	data_set_uid	data_set_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	A1	A1gr	A1gd	A1g	A1bw	A1bf	A1mm	A1ee	A1bx	5449252_A	3591_A	758820_A	1760215_A	1777556_A	758826_A	A1eb	204621_A	A1lo	A1h	758821_A	1180419_A	758749_A	1776538_A	1776701_A	887992_A	1776501_A	76715_A	A1jy	60374_A	5449259_A	60375_A	1776883_A	A1in	1777514_A	1275196_A	5449260_A	A2aa	A1dl	139081_A	59779_A	175120_A	5449261_A	139111_A	1275197_A	1776499_A	1776498_A	17915_A	1324513_A	1777613_A	A1p	60373_A	A1dv	5449262_A	1275202_A	1275205_A	15802_A	1776673_A	11589_A	2105_A	5449263_A	82588_A	5449267_A	1275204_A	3264_A	1275203_A	1777382_A	5449254_A	11417_A	3704327_A	617794_A	5449264_A	4645615_A	A1if	5449255_A	139101_A	1777377_A	56382_A	5449265_A	17921_A	17912_A	483882_A	3881_A	C3	C3k	C50a	C3ba	C50f	C50b	C3dq	C3a	C21ab	C29	C3b	C21	C21cf	C3gj	C3bo	C50q	C3cz	C3bm	C3bd	C3.10	C50aj	C3ad	C3acr	C3nc	C39ab	C3ah	C3ty	20959_C	412_C	C3uq	183_C	C3jv	C3fj	21264_C	C3ih	40851_C	C3ng	C3vy	3698_C	C3bp	C3jq	C3nf	C3gl	C15sy	40847_C	40995_C	C3abw	C3na	160_C	21810_C	C3au	49135_C	C1	C3fv	37133_C	C3fc	C3cp	C3db	21205_C	911558_C	C3tq	C3of	C3bh	21201_C	C21ba	37134_C	2091_C	C3ey	C42co	21167_C	C50ba	C3acq	C3mn	C21bq	C3vx	39300_C	20931_C	C3uv	37139_C	C42.2	1961927_C	9832_C	C50v	47060_C	C3rn	21185_C	48091_C	C3st	37289_C	5438339_C	C3fl	1067351_C	21170_C	64968_C	39517_C	20942_C	C21az	21173_C	41100_C	C3su	46988_C	C3my	C50cq	21274_C	41020_C	C31	912344_C	C3le	21193_C	C3yl	170538_C	C50ah	21188_C	C42u	C3wg	C3js	C3fn	1379135_C	C3f	C3nb	C3vt	C1b	42536_C	46984_C	21216_C	46980_C	1348425_C	C1c	37215_C	C42a	C3ij	434818_C	1871_C	21206_C	120340_C	C3fk	1348449_C	C3ae	C50p	42290_C	41068_C	C54b	465_C	21177_C	40758_C	21190_C	C3ua	C3ea	21207_C	21259_C	20894_C	21179_C	21184_C	928892_C	C50at	21174_C	135606_C	C3jr	C3vi	47056_C	37348_C	C3xs	2164_C	C3bj	1698440_C	49895_C	41080_C	924740_C	21813_C	1343691_C	21210_C	C1az	5438392_C	267574_C	C115l	260677_C	1964092_C	C50y	C3lr	21250_C	51_C	21212_C	C41p	C50aq	1961928_C	C1bz	267289_C	21217_C	C42ci	21181_C	C3h	1968550_C	37202_C	109758_C	5438312_C	60364_C	C115k	21302_C	1354314_C	C1au	1346_C	C15do	C50az	C72k	C42ch	738950_C	915103_C	21133_C	C3us	C3pi	21225_C	C3xu	21670_C	C42ay	3279782_C	C3cv	334_C	C115d	21035_C	20998_C	267256_C	424330_C	C42bt	C3ew	C3tn	C45f	20943_C	C3zl	C3tc	C3ur	283640_C	21347_C	70_C	1983539_C	C50bl	25556_C	1714_C	46032_C	46999_C	C42az	1443789_C	C42bu	C45e	51896_C	21215_C	32907_C	3638_C	C3up	1351851_C	930666_C	126131_C	C3.8	20964_C	C1al	C3at	101053_C	267543_C	2538_C	928036_C	5449266_C	C3lu	51075_C	C45i	1360036_C	21199_C	52987_C	C3j	48215_C	41083_C	C3ck	426212_C	266266_C	49227_C	C17ba	1961933_C	23943_C	C50ai	41019_C	21477_C	C42cc	C3hv	1304993_C	C3ss	945696_C	128275_C	C3or	21812_C	42218_C	37158_C	41090_C	C3gm	756108_C	419029_C	C3wf	47448_C	C3uw	47449_C	21191_C	2293527_C	C3av	21230_C	24569_C	1078656_C	267112_C	120254_C	1382824_C	5438332_C	5449258_C	5449257_C	5449256_C	22285_C	20945_C	3339_C	60368_C	21043_C	60365_C	21052_C	C1bt	873_C	2623238_C	1079692_C	40787_C	D1	134713_D	277011_D	31233_D	D17d	D1jw	D1r	D17e	23241_D	451775_D	D17r	D17i	D2	5449253_D	D17s	D17c	3214755_D	G3a	G3ai
227588	A132-24	A132-24_R1.fastq.gz	2abff85f4f38ad6dfb8a806ae939f281d5a31ddb55c117d17dba6f23862924e0	A132-24_R2.fastq.gz	f0fab6a8dbac94e8d070a86cee295f6d0cd23b03bf1219ae8ec7c3eebccd0b8f	1202	20250512T111116_marzoma1	106981	79791	2284	79765	2280	26	4	0	0	71312	25	0	0	861	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	humilis	17.41767000	155.85738000	20240223	5.483870967741935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11294	26359	5542	5418	3405	0	3190	2628	1758	1047	922	764	785	621	0	1255	1121	0	824	0	660	528	488	342	0	703	437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	419	0	0	0	0	0	0	0	0	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227621	A165-24	A165-24_R1.fastq.gz	c8f6b6350f83137aa1aa1878965264458565a81a0764477d0bfbad490d0378bf	A165-24_R2.fastq.gz	88e75fc6148412492ff98803dafde0c5a44f610e835bec08e5b62a8e1dd56526	1202	20250512T111116_marzoma1	108670	82003	2287	82003	2287	0	0	0	0	73534	25	0	0	1265	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	humilis	17.37424000	155.84311000	20240224	6.774193548387097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23078	16617	3846	2103	1618	0	1500	1498	4450	7813	1380	1093	1206	1332	0	0	760	0	0	630	0	0	0	471	468	428	509	0	0	443	0	0	373	0	0	448	0	0	409	0	0	653	0	0	0	0	0	0	408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227613	A157-24	A157-24_R1.fastq.gz	d32ae90a2edfa51d14d1bace1d68415c9256064b54d9e021676b70d7bfb6ccb3	A157-24_R2.fastq.gz	1b9ea473e994487d4e792923f66fd0de01b0d5c51ee37f41f51f935b328997c7	1202	20250512T111116_marzoma1	77367	56348	1851	56338	1849	10	2	0	0	50871	24	0	0	1163	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	humilis	17.37424000	155.84311000	20240224	7.096774193548387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9719	15012	4296	4138	2381	0	2257	2137	1712	1425	805	609	405	355	0	1024	583	0	531	0	578	635	498	236	0	372	0	573	0	0	0	0	0	278	0	0	0	0	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227739	A280-24	A280-24_R1.fastq.gz	7be28a304b571d8c72c53d77f43ca5ed0acd70244b03453b1daabdc0e4dcc49d	A280-24_R2.fastq.gz	48244254ebd84555774d241a81b806303692283e13d1321bac2838d5bfa52a77	1202	20250512T111116_marzoma1	76114	58963	1542	58956	1541	7	1	0	0	54278	25	0	0	1511	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	humilis	16.53333300	150.26666700	20240711	10.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6462	23412	4443	3403	1968	0	2279	1494	1372	1109	813	278	268	0	0	1287	551	0	402	0	637	391	0	0	0	799	0	480	0	0	0	660	0	328	0	0	0	429	411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292	0	0	0	0	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227720	A261-24	A261-24_R1.fastq.gz	18b24127ba31a1c059830792d6f5d62b86c216d2b17e30c1fcfb412ce929a5a8	A261-24_R2.fastq.gz	1af06c1356ce081ad10e24a66284607a33ccedeee6794001093c5317c711519d	1202	20250512T111116_marzoma1	41210	32241	905	32235	903	6	2	0	0	29456	24	0	0	1274	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	humilis	16.20926000	149.99590000	20240710	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2863	12848	2565	2152	975	0	1326	821	747	617	0	0	0	0	0	931	298	0	0	0	423	210	182	0	0	462	0	321	0	0	0	280	0	180	0	0	0	252	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227608	A152-24	A152-24_R1.fastq.gz	71f9173183d78a713023d908748dea7ebaa8189ca88cbc5efeb102d386b2924a	A152-24_R2.fastq.gz	cba65ad11d6b922f91222905b910e4fd8d576db711315beaaabad3d775cfb23e	1202	20250512T111116_marzoma1	102963	76338	2256	76338	2256	0	0	0	0	69181	27	0	0	1427	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	humilis	17.37424000	155.84311000	20240224	8.387096774193548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19577	17426	4325	2070	2071	0	1507	1346	3858	5935	1327	1024	1129	918	0	0	774	0	564	621	0	0	0	506	462	444	496	0	0	341	0	0	321	0	370	385	0	0	0	0	0	0	0	0	371	0	0	342	0	0	0	0	0	0	0	0	0	0	0	671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227809	A350-24	A350-24_R1.fastq.gz	fb619d58c61ca8b7c026b76b91e9a82778f0959c8e1b3da31b9cc2b23b000da8	A350-24_R2.fastq.gz	2b8a5f508eee00541aecd81b5e1e093e23c00d3404bce7a8cafda8a154336ee2	1202	20250512T111116_marzoma1	137288	109345	2553	109330	2550	15	3	0	0	100463	26	0	0	3141	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	humilis	16.11697000	149.97095000	20240715	5.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11399	42986	8797	6013	3351	0	4052	2701	2821	2190	1624	571	569	0	0	2397	1115	0	763	0	1002	691	0	0	0	1637	0	809	0	0	0	1258	0	581	0	0	0	822	648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	629	0	0	0	0	563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227602	A146-24	A146-24_R1.fastq.gz	253909e1efa4953bb7d4c7dff49df9fb3b5f3691d77a4a5fbe4759b42dfbd25b	A146-24_R2.fastq.gz	a24770c058c219fe4f11b1461ba0367a6fe6edadf02fbabda34e85e7d3e938db	1202	20250512T111116_marzoma1	90999	68052	1954	68052	1954	0	0	0	0	61064	29	0	0	1936	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	humilis	17.42651000	155.85326000	20240224	7.419354838709677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18366	14846	3845	1461	1507	0	1163	974	3217	5803	1135	910	782	848	0	0	665	0	0	617	0	0	0	435	409	334	0	0	0	342	0	0	0	0	0	392	0	0	0	0	0	541	0	324	322	304	296	308	0	321	0	0	0	0	0	0	0	0	304	0	0	0	0	293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227558	A106-24	A106-24_R1.fastq.gz	3b06df46154a8a17082c06fd71430dc51dae5359a325130c4c0263a9e4a19323	A106-24_R2.fastq.gz	c4b67a181b7fbf0f00d769d0acc7189e0cce425fab3e562477463c33ceec3ca7	1202	20250512T111116_marzoma1	94004	71224	1993	71190	1989	34	4	0	0	65137	28	12	0	1917	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	humilis	17.42651000	155.85326000	20240222	5.161290322580645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12195	19971	4838	3966	2931	0	3264	2065	2757	2557	1650	718	490	547	0	879	835	0	728	299	618	625	482	0	307	486	0	636	0	0	0	0	0	335	0	0	0	0	517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
227810	A351-24	A351-24_R1.fastq.gz	48c9cacacb9a93663584e2fc66a3e7e615abe63d2b5432ec114cafb41c031586	A351-24_R2.fastq.gz	4878dcaf9cbc653ab7dabcee4994195603f96e0bdfa13c8d62da862dd87e30d9	1202	20250512T111116_marzoma1	103903	82415	2078	82403	2076	12	2	0	0	75136	25	0	0	2928	0	0	0	0	0	0	coral_field	cnidaria	anthozoa	scleractinia	acroporidae	acropora	humilis	16.11697000	149.97095000	20240715	5.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6818	32834	6416	5444	2424	0	3215	2069	2185	1492	0	383	373	0	0	2297	888	0	569	0	1082	503	0	0	0	1228	0	885	0	0	0	852	0	585	0	0	0	672	570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	530	0	0	0	0	464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
